0,155.09450008969742,0.1934,3.3540,4.7397,1.613684529505532,291
1,-37.235701040930806,0.5466,4.9398,27.8552,6.3451030359718885,13
2,-44.45668392159735,0.6046,5.0264,42.2100,7.801007784659394,6
3,-45.711625797656886,0.6360,5.1584,42.9162,7.795440518678757,6
4,-45.7123371116141,0.6679,5.2396,42.9153,7.770579053835634,6
5,-44.44272639997926,0.7002,5.2986,42.2098,7.80039166992923,6
6,-45.70490577060923,0.7342,5.3220,42.8767,7.795354010090936,6
7,-45.72883539954484,0.7695,5.3172,42.8553,7.780558171082437,6
8,-45.70782806848123,0.8081,5.2973,42.7784,7.807409924726819,6
9,-44.59517232429292,0.8512,5.0771,42.0952,7.9211463326594025,6
10,-45.08834911857693,0.8926,4.7656,42.2568,8.175967188847613,6
11,-45.72725701500356,0.9319,4.7355,42.5613,8.076156588138293,6
12,-45.8354337329895,0.9666,4.6787,42.5754,8.018638767095876,6
13,-44.56272536895469,0.9943,4.2455,41.8145,7.925603341179098,6
14,-44.17421719777877,1.0000,3.8376,41.5412,8.852947492056622,6
